,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
2621,0.605087807,0.56605142,0.421470403,0.421066584,0.45279813,0.594825718,0.811871205,0.779951135,0.547128835,2,Idle
2622,0.566875339,0.560184793,0.423820765,0.467234451,0.494286332,0.614245894,0.799695287,0.789314449,0.596854549,2,Idle
2623,0.648606986,0.567594345,0.420536986,0.436485952,0.570565451,0.60451946,0.795030088,0.851810951,0.728522224,0,Idle
2624,0.54776154,0.561727719,0.422410578,0.422590885,0.468083625,0.596725127,0.809540271,0.785586672,0.567322425,2,Idle
2625,0.564746637,0.557098942,0.422410578,0.3946214,0.543489331,0.598100509,0.79923805,0.825475334,0.677264149,0,Idle
2626,0.593409596,0.558332392,0.422880589,0.455042662,0.524783448,0.58444408,0.80006436,0.82465416,0.662102095,0,Idle
2627,0.565811075,0.558022968,0.422880589,0.410757425,0.465390119,0.59957424,0.811437097,0.787566999,0.568009779,2,Idle
2628,0.606152245,0.566975395,0.421470403,0.449395147,0.515830428,0.562338251,0.803138385,0.814962512,0.643345254,0,Idle
2629,0.657107187,0.571294697,0.420536986,0.419543032,0.572457593,0.611691418,0.796102591,0.846656569,0.721629959,0,Idle
2630,0.628444054,0.570680146,0.421470403,0.414164356,0.442535751,0.588439596,0.817251289,0.781013299,0.536529028,2,Idle
2631,0.601909797,0.569137271,0.42194049,0.425190547,0.537811991,0.60167021,0.798893822,0.829243804,0.67655424,0,Idle
2632,0.595538473,0.562656093,0.423350677,0.479067911,0.477399934,0.594793027,0.801595247,0.765105058,0.552908596,2,Idle
2633,0.591280893,0.570370721,0.42194049,0.443926234,0.487735275,0.589782286,0.805473847,0.791955775,0.59055148,2,Idle
2634,0.619944027,0.563889544,0.42194049,0.423128566,0.482276517,0.570132584,0.813645814,0.796569517,0.585720903,2,Idle
2635,0.64012209,0.570370721,0.420536986,0.467144588,0.472086795,0.582741096,0.805716787,0.770401973,0.550002718,2,Idle
2636,0.546697276,0.560184793,0.423820765,0.438816774,0.557609869,0.610348727,0.798720552,0.847188294,0.710942215,0,Idle
2637,0.61889472,0.568518321,0.42194049,0.433527587,0.496178778,0.596528703,0.805681757,0.800024273,0.607959183,2,Idle
2638,0.643300274,0.570680146,0.419596811,0.43603776,0.55404295,0.591550791,0.796260582,0.840867211,0.706136565,0,Idle
2639,0.641186529,0.568208846,0.42194049,0.395607646,0.5505496,0.590044231,0.798874887,0.827250025,0.687050606,0,Idle
2640,0.597652044,0.565432469,0.421470403,0.390766651,0.509789496,0.595087663,0.807885281,0.810728192,0.631489702,0,Idle
2641,0.530776617,0.562037194,0.42428417,0.466965236,0.508625148,0.567119738,0.802284624,0.808500029,0.6279811,0,Idle
2642,0.581731559,0.567594345,0.421470403,0.40188233,0.577407139,0.597969605,0.791501398,0.83900761,0.721658881,0,Idle
2643,0.611459131,0.564199019,0.420536986,0.435410217,0.522090246,0.611265877,0.799381017,0.820387535,0.652933614,0,Idle
2644,0.641186529,0.566356445,0.42194049,0.460869904,0.498143882,0.579367956,0.804010522,0.797631445,0.605489093,2,Idle
2645,0.589167322,0.561418244,0.421470403,0.413805653,0.413639842,0.585295572,0.821985623,0.777263807,0.504997253,2,Idle
2646,0.635879643,0.569751771,0.42194049,0.398027582,0.533372267,0.596168409,0.80153032,0.82156088,0.664443208,0,Idle
2647,0.557310874,0.556480042,0.42428417,0.452263649,0.494941164,0.592795132,0.803091641,0.795600718,0.601800513,2,Idle
2648,0.601909797,0.555246592,0.423350677,0.433079395,0.493704158,0.58601616,0.807686955,0.799078477,0.603302115,2,Idle
2649,0.581731559,0.554322616,0.422410578,0.42796956,0.4440643,0.596266484,0.811967126,0.773637714,0.532986995,2,Idle
2650,0.634815378,0.566975395,0.421470403,0.412102375,0.537520448,0.583625417,0.802609321,0.824445777,0.673417741,0,Idle
2651,0.627379615,0.565122994,0.421470403,0.418287571,0.483877725,0.594858273,0.808414468,0.795219767,0.59149208,2,Idle
2652,0.592345332,0.556174967,0.423350677,0.488839389,0.531333897,0.588603192,0.799167615,0.846467478,0.691853754,0,Idle
2653,0.609330254,0.56728487,0.422410578,0.368176215,0.529441754,0.603340366,0.804211688,0.81751175,0.65524493,0,Idle
2654,0.659220758,0.570989621,0.421006997,0.434872537,0.51452046,0.58647453,0.804115643,0.813788058,0.639647181,0,Idle
2655,0.563682198,0.564199019,0.422410578,0.408158138,0.502802189,0.593810357,0.806176585,0.806884855,0.621248923,0,Idle
2656,0.60295893,0.558951343,0.421470403,0.455759694,0.455709914,0.587194981,0.807194679,0.766224888,0.531330746,2,Idle
2657,0.622072729,0.563889544,0.423350677,0.450739348,0.482276517,0.602783784,0.803945147,0.78394681,0.579221824,2,Idle
2658,0.568989084,0.560803743,0.423350677,0.422949214,0.525729823,0.592762303,0.804542468,0.820603803,0.657003885,0,Idle
2659,0.580667121,0.560184793,0.423350677,0.399551883,0.451488162,0.590011402,0.819790639,0.787980886,0.553111134,2,Idle
2660,0.568989084,0.564508494,0.422880589,0.408785307,0.46357033,0.594727369,0.812839476,0.788239046,0.565805289,2,Idle
2661,0.596602911,0.56790382,0.421470403,0.446436782,0.556809113,0.587424371,0.795035741,0.846148708,0.716092534,0,Idle
2662,0.594474034,0.564199019,0.422410578,0.434334108,0.458694051,0.596233792,0.810676963,0.776665336,0.548848159,2,Idle
2663,0.539276645,0.559875318,0.422880589,0.4147919,0.408035464,0.588275726,0.820463461,0.77518036,0.499837721,2,Idle
2664,0.574295797,0.569137271,0.420536986,0.424831844,0.565470286,0.609300811,0.795991019,0.845306215,0.715483812,0,Idle
2665,0.649671424,0.571604172,0.420066898,0.430210893,0.401266434,0.584051094,0.819289196,0.769700248,0.484248962,2,Idle
2666,0.553068426,0.560494268,0.424754181,0.436485952,0.557464249,0.616112748,0.797670906,0.846933838,0.709288191,0,Idle
2667,0.594474034,0.555865491,0.423820765,0.459883657,0.49959947,0.573702285,0.803865129,0.799680717,0.608661792,2,Idle
2668,0.598716482,0.559875318,0.423350677,0.440609915,0.479365038,0.60091693,0.805541198,0.785586688,0.578108083,2,Idle
2669,0.579602683,0.553703666,0.42428417,0.427521743,0.437149346,0.596430354,0.811666888,0.771670806,0.525073419,2,Idle
2670,0.588102884,0.554013141,0.424754181,0.442312819,0.479801897,0.597314537,0.805550796,0.785739377,0.577941818,2,Idle
2671,0.575360235,0.557717892,0.42428417,0.376782096,0.538176192,0.59957424,0.800557706,0.821009115,0.667171751,0,Idle
2672,0.585974007,0.561418244,0.423820765,0.464724652,0.521216528,0.577665109,0.801457797,0.822608561,0.656828861,0,Idle
2673,0.528647741,0.558951343,0.42428417,0.428059423,0.581337651,0.60429007,0.791392435,0.851980344,0.737750258,0,Idle
2674,0.61463714,0.568827796,0.420536986,0.474675108,0.530169548,0.569772427,0.799066933,0.835145048,0.68158285,0,Idle
2675,0.609330254,0.56605142,0.425694357,0.48991475,0.508188289,0.568036751,0.800484822,0.806076374,0.625041635,0,Idle
2676,0.621008291,0.570370721,0.417723219,0.369879119,0.530751722,0.651842314,0.80251336,0.820419049,0.656031419,0,Idle
2677,0.619944027,0.562346669,0.420536986,0.480681326,0.504403396,0.534239558,0.809691752,0.803683367,0.613694713,2,Idle
2678,0.556261741,0.56605142,0.422410578,0.677185131,0.543489331,0.578614813,0.759369749,0.351418792,0.180871932,1,Idle
2679,0.539276645,0.558022968,0.451011353,0.541999347,0.604483259,0.587915432,0.801217707,0.945581277,0.868995812,0,
2680,0.550954855,0.560803743,0.474447998,0.466248205,0.592764683,0.621385433,0.794419112,0.882453894,0.773875123,0,
2681,0.63057293,0.56605142,0.44960109,0.439533806,0.716354659,0.597314537,0.761989099,0.854696397,0.848850502,0,
2682,0.56261776,0.577161323,0.428038037,0.52864196,0.50360264,0.579793634,0.794810263,0.769786686,0.582241254,2,
2683,0.656042749,0.549074889,0.409281992,0.672164785,0.558119082,0.573211087,0.759366531,0.324064791,0.168619773,1,
2684,0.572182226,0.59938108,0.388189027,0.564141966,0.503384363,0.632618426,0.769278437,0.503326054,0.303067061,1,
2685,0.560504189,0.572223071,0.396160166,0.375795849,0.465317461,0.625970359,0.811250008,0.792351582,0.579621008,2,
2686,0.554132865,0.599690555,0.36849949,0.568713746,0.615255459,0.596790648,0.734205617,0.16894438,0.051065078,1,
2687,0.56261776,0.543827213,0.422880589,0.486328842,0.344857547,0.523497626,0.833848869,0.806282845,0.383531016,2,
2688,0.61463714,0.547841489,0.444443719,0.543433785,0.582938858,0.550024649,0.800114599,0.938599374,0.870573797,0,
2689,0.609330254,0.547222539,0.441166623,0.448857092,0.415459326,0.612968861,0.806296507,0.750269635,0.491626274,2,
2690,0.60295893,0.547532014,0.413505947,0.327835215,0.488318057,0.570689302,0.830464953,0.809183732,0.6071775,2,
2691,0.592345332,0.576542373,0.393816486,0.509637058,0.525001421,0.640150678,0.801430066,0.853398228,0.688816713,0,
2692,0.625250739,0.589814102,0.407878488,0.729358842,0.474852351,0.548059583,0.75327673,0.463989491,0.225734483,1,
2693,0.653913872,0.54969384,0.410692179,0.726221875,0.429361283,0.578057958,0.748846654,0.518301448,0.249872354,1,
2694,0.644364538,0.580556599,0.410692179,0.737516905,0.538758367,0.535582111,0.772054536,0.36768737,0.199151262,1,
2695,0.60295893,0.537965036,0.374120266,0.478529856,0.628284611,0.609693797,0.785602871,0.892354443,0.818208702,0,
2696,0.60295893,0.561418244,0.397093582,0.407351243,0.79656429,0.581365714,0.72219537,0.818913672,0.871173541,0,
2697,0.709126567,0.529631509,0.430381717,0.416853507,0.744449812,0.465400285,0.850357103,0.80601344,0.513168959,0,
2698,0.68894833,0.539817437,0.386315435,0.456298124,0.447121399,0.524807761,0.831734056,0.793860093,0.503201026,2,
2699,0.591280893,0.552160741,0.350683621,0.567906851,0.547055642,0.565318541,0.735916024,0.224382578,0.059177099,1,
2700,0.584924874,0.572223071,0.364275535,0.509995387,0.477545857,0.613296326,0.784809265,0.730208135,0.52109937,2,
2701,0.531841056,0.557717892,0.368029402,0.308740825,0.557464249,0.588275726,0.776486704,0.6642785,0.41382889,2,
2702,0.646493415,0.556174967,0.39053263,0.390139108,0.516849765,0.60242349,0.795725507,0.813805022,0.642081902,0,
2703,0.522291722,0.559875318,0.379277713,0.285970288,0.387582451,0.563124222,0.866523206,0.81605918,0.525002031,2,
2704,0.508484809,0.467592115,0.384435084,0.403406632,0.505276809,0.537743602,0.81087306,0.810275259,0.623825873,0,
2705,0.629508492,0.56728487,0.389122444,0.296010981,0.533808517,0.633568131,0.794475806,0.81580697,0.654342036,0,
2706,0.615701579,0.562656093,0.402250953,0.509457707,0.565252313,0.553397789,0.78741759,0.893273664,0.796435486,0,
2707,0.625250739,0.554322616,0.403661216,0.352667359,0.560884637,0.606124095,0.784938031,0.8246459,0.689135739,0,
2708,0.577489112,0.588580652,0.416783043,0.447691494,0.544580717,0.559227056,0.787775676,0.83358586,0.700085706,0,
2709,0.508484809,0.53271736,0.418663394,0.431017788,0.543052472,0.604715885,0.789806718,0.834397561,0.687154554,0,
2710,0.414010687,0.581171099,0.444443719,0.363872901,0.483586789,0.589978711,0.808141986,0.803754743,0.601026083,2,
2711,0.490435447,0.585804275,0.482889224,0.347377798,0.396608128,0.543540177,0.867818598,0.816681509,0.508770073,2,
2712,0.360926868,0.559570293,0.484762816,0.414432822,0.41633274,0.564172276,0.827386506,0.786766903,0.503005859,2,
2713,0.305729479,0.545989089,0.593061688,0.332586722,0.427177902,0.584640642,0.837280931,0.801172968,0.547644859,3,
2714,0.405510486,0.524998333,0.801218203,0.40779906,0.497707328,0.606320657,0.807277601,0.803668128,0.614034207,3,
2715,0.469207903,0.546603589,0.789499804,0.464276086,0.568309107,0.593581104,0.805670328,0.864334353,0.743539082,3,
2716,0.401268038,0.522221956,0.680730922,0.416046986,0.528640999,0.611102007,0.815648529,0.822592096,0.658707234,3,
2717,0.429931172,0.553394191,0.686828469,0.453249896,0.49821654,0.58595064,0.820826791,0.798968641,0.605897099,3,
2718,0.395961152,0.557408417,0.627283239,0.372927347,0.449959917,0.588210206,0.849795154,0.795025292,0.556988699,3,
2719,0.481950552,0.559875318,0.669482688,0.371851612,0.491010652,0.582839445,0.851243644,0.805815492,0.604003248,3,
2720,0.469207903,0.561113218,0.632440609,0.375347283,0.586578132,0.616440213,0.830502149,0.837574812,0.715629351,3,Idle
2721,0.608265816,0.552779691,0.651666742,0.447063951,0.561612735,0.577140945,0.834436242,0.846707706,0.720837469,0,Idle
2722,0.673027671,0.56728487,0.567744691,0.494755745,0.519688283,0.571442582,0.8393684,0.828435952,0.657972932,0,Idle
2723,0.619944027,0.555556067,0.521804818,0.455222014,0.557027087,0.57612572,0.841153379,0.848437564,0.718011796,0,Idle
2724,0.456465428,0.560803743,0.436009175,0.452532489,0.529514412,0.598034989,0.844378569,0.829667399,0.665568178,0,Idle
2725,0.417188697,0.573765997,0.389122444,0.505065278,0.525365622,0.592926173,0.842698453,0.848064242,0.682498057,0,Idle
2726,0.453287419,0.562965569,0.394749902,0.456476726,0.535191447,0.60998857,0.845786243,0.837312744,0.677087805,0,Idle
2727,0.563682198,0.562346669,0.419126723,0.356163029,0.519397348,0.594497979,0.862414104,0.813765833,0.636937445,0,Idle
2728,0.531841056,0.562037194,0.425224269,0.418556785,0.541378303,0.596299313,0.848906674,0.829422197,0.675116696,0,Idle
2729,0.653913872,0.561113218,0.425694357,0.373913219,0.432054485,0.546422256,0.898592853,0.807526616,0.52775586,2,Idle
2730,0.591280893,0.560494268,0.419596811,0.412102375,0.478418663,0.561847189,0.870453807,0.799259106,0.576430575,2,Idle
2731,0.557310874,0.558022968,0.424754181,0.438099742,0.47805507,0.586048852,0.854365372,0.787780378,0.570853873,2,Idle
2732,0.644364538,0.564508494,0.420066898,0.396234815,0.423829868,0.622629774,0.86020713,0.774638677,0.524096625,2,Idle
2733,0.626315177,0.572532547,0.42194049,0.551411748,0.424557966,0.60782708,0.827312495,0.656122613,0.391274206,2,Idle
2734,0.575360235,0.562346669,0.423820765,0.451635731,0.564888112,0.577173774,0.842488504,0.85068006,0.727750808,0,Idle
2735,0.585974007,0.562037194,0.423350677,0.384760058,0.438605542,0.605305432,0.865139665,0.785793785,0.541136711,2,Idle
2736,0.564746637,0.556174967,0.423820765,0.422322045,0.44879496,0.622466178,0.852367181,0.772595447,0.53991715,2,Idle
2737,0.584924874,0.556174967,0.423350677,0.374271548,0.583303059,0.612837683,0.844106221,0.835860068,0.710928955,0,Idle
2738,0.559439751,0.557717892,0.422880589,0.484625938,0.487662921,0.605239911,0.842359139,0.772801728,0.567778121,2,Idle
2739,0.575360235,0.554322616,0.42194049,0.444105586,0.51794176,0.560111377,0.852339778,0.816245671,0.641948637,0,Idle
2740,0.616765843,0.562037194,0.421470403,0.332317507,0.584321788,0.60085141,0.848143971,0.82465804,0.700573307,0,Idle
2741,0.570053349,0.569446695,0.422880589,0.469655136,0.541305949,0.555853916,0.845673114,0.841068216,0.6999868,0,Idle
2742,0.579602683,0.560494268,0.425224269,0.386642688,0.552078149,0.602914688,0.849240606,0.82802551,0.680557902,0,Idle
2743,0.585974007,0.559260818,0.423350677,0.490273453,0.411383802,0.57547079,0.846405941,0.735762742,0.443023202,2,Idle
2744,0.559439751,0.557098942,0.42428417,0.467144588,0.588179339,0.592140201,0.837076695,0.87385696,0.768983323,0,Idle
2745,0.582795998,0.559260818,0.423820765,0.500672475,0.43802276,0.612412006,0.839136789,0.714644631,0.465926802,2,Idle
2746,0.568989084,0.571294697,0.423820765,0.448857092,0.584831609,0.591616311,0.838943114,0.860731895,0.751150139,0,Idle
2747,0.57855355,0.569137271,0.42194049,0.513402318,0.383943481,0.608351106,0.835685809,0.705744817,0.412037578,2,Idle
2748,0.567939778,0.570061246,0.423350677,0.449842964,0.576315752,0.592434838,0.840156236,0.858653456,0.740839545,0,Idle
2749,0.571117787,0.572532547,0.423350677,0.438637422,0.519178766,0.595153184,0.849326812,0.818047262,0.643317484,0,Idle
2750,0.63057293,0.571294697,0.42194049,0.366920754,0.417133495,0.603537064,0.871136645,0.787580855,0.526262089,2,Idle
2751,0.568989084,0.558641867,0.423820765,0.370058471,0.514011248,0.577435719,0.866663475,0.812309668,0.630673026,0,Idle
2752,0.567939778,0.561113218,0.423350677,0.44168565,0.580974058,0.591910948,0.839685514,0.855594317,0.741639413,0,Idle
2753,0.611459131,0.561727719,0.423350677,0.406275508,0.442463093,0.613459922,0.857545705,0.778125615,0.53842351,2,Idle
2754,0.634815378,0.570061246,0.421006997,0.381622342,0.399155406,0.587849912,0.874892765,0.787187177,0.502345916,2,Idle
