,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
18993,0.622072729,0.551851265,0.471170902,0.545405529,0.476089662,0.60101528,0.786058742,0.651700738,0.433207984,2,
18994,0.632686502,0.545370139,0.472104318,0.370865366,0.504476358,0.60101528,0.812392489,0.809002619,0.624808228,1,
18995,0.53821238,0.563580119,0.467887046,0.562169473,0.531406554,0.588767061,0.74478883,0.24149513,0.052644491,0,
18996,0.663478338,0.554937117,0.468357134,0.320215581,0.446757198,0.554805999,0.855115612,0.811455236,0.563987895,2,
18997,0.605087807,0.552160741,0.458982492,0.399910212,0.477545857,0.639397398,0.805652577,0.791644368,0.589521028,2,
18998,0.678334557,0.571604172,0.453825044,0.527297011,0.485406274,0.5836908,0.790967905,0.713732506,0.504058946,2,
18999,0.631622063,0.549384364,0.451011353,0.356790573,0.446538617,0.583952882,0.831544134,0.798674664,0.559597888,2,
19000,0.632686502,0.558951343,0.444443719,0.432810555,0.505858984,0.584214827,0.807327784,0.807599267,0.624191473,1,
19001,0.615701579,0.548146515,0.434598989,0.659256339,0.581846864,0.560144205,0.760899921,0.276062043,0.150828321,0,
19002,0.671963233,0.562037194,0.428978213,0.467503666,0.329281421,0.633469782,0.803039722,0.733414712,0.426068377,2,
19003,0.648606986,0.562656093,0.422880589,0.265351971,0.314069495,0.637596202,0.84231924,0.796574859,0.497884402,2,
19004,0.624201606,0.570061246,0.418663394,0.31869128,0.64684457,0.634976342,0.779857133,0.835292239,0.748879103,1,
19005,0.608265816,0.552779691,0.409281992,0.613984855,0.455782875,0.567676457,0.766787243,0.553336796,0.297828103,0,
19006,0.563682198,0.561727719,0.40975208,0.620529128,0.630176753,0.573931538,0.745287201,0.19450434,0.106540329,0,
19007,0.624201606,0.528088583,0.406938312,0.225011345,0.293835063,0.618208718,0.861650517,0.809792152,0.4951549,2,
19008,0.662414073,0.584875901,0.405534808,0.455580343,0.627556513,0.577173774,0.777624061,0.862659235,0.808147075,1,
19009,0.666656521,0.555246592,0.406938312,0.455311877,0.403886371,0.658359341,0.800574076,0.732896999,0.483070366,2,
19010,0.622072729,0.577780223,0.417253131,0.364679421,0.621369961,0.569281228,0.764625882,0.822820633,0.7558568,1,
19011,0.612523395,0.571604172,0.422410578,0.66705495,0.464953868,0.608383935,0.76264931,0.490250903,0.257056031,0,
19012,0.63057293,0.552470216,0.428978213,0.482922659,0.688041228,0.517701051,0.711093647,0.801863123,0.89453236,1,
19013,0.664542776,0.556174967,0.434128901,0.614971102,0.25554958,0.617095144,0.768709119,0.686856535,0.325096562,2,
19014,0.644364538,0.572532547,0.430851805,0.423039077,0.458767013,0.609497372,0.806980024,0.77881837,0.555803311,2,
19015,0.656042749,0.537346086,0.429441541,0.287225375,0.512482698,0.615555892,0.812028837,0.81151166,0.633994219,1,
19016,0.64012209,0.573147047,0.427097861,0.352218792,0.638983849,0.590731854,0.766209718,0.828638833,0.761559751,1,
19017,0.679398996,0.557717892,0.41209576,0.360645321,0.428779109,0.613623792,0.819554679,0.788193288,0.545357693,2,
19018,0.646493415,0.556174967,0.398033758,0.40376496,0.591673297,0.573866018,0.780559235,0.835158454,0.742410777,1,
19019,0.681527873,0.553703666,0.389122444,0.28023291,0.39864589,0.648894715,0.825310875,0.793333067,0.545672989,2,
19020,0.680463434,0.568208846,0.389122444,0.506409479,0.546764707,0.574128099,0.799835577,0.883638397,0.751443261,1,
19021,0.61889472,0.589504627,0.394279814,0.602510098,0.612198664,0.575863775,0.740612945,0.19656437,0.091783335,0,
19022,0.737789527,0.540122462,0.391002718,0.169430703,0.434893003,0.589520341,0.86300821,0.814260343,0.579633441,2,
19023,0.659220758,0.579323149,0.367089303,0.554818679,0.53759341,0.525560767,0.735790617,0.184372289,0.025593012,0,
19024,0.626315177,0.559875318,0.372246674,0.475571491,0.571074663,0.590568258,0.79293171,0.873398323,0.758748636,1,
19025,0.615701579,0.527160208,0.375530529,0.33321389,0.611179935,0.533846435,0.730630281,0.801009958,0.743236562,1,
19026,0.647557853,0.600309455,0.376934033,0.404661344,0.560884637,0.577894225,0.789629379,0.830440169,0.70503029,1,
19027,0.63057293,0.534879185,0.398967174,0.469834113,0.5559357,0.592271242,0.794661927,0.860152333,0.729465674,1,
19028,0.595538473,0.589199602,0.400847449,0.50040326,0.585195202,0.590928552,0.793044135,0.90189837,0.802885122,1,
19029,0.624201606,0.565432469,0.40506472,0.559480322,0.541305949,0.56034063,0.736164586,0.207675984,0.036260592,0,
19030,0.67409211,0.555556067,0.405534808,0.333393242,0.551204432,0.572490499,0.793513113,0.815636948,0.676808776,1,
19031,0.749467737,0.562346669,0.398967174,0.513671158,0.513210492,0.570656747,0.794626329,0.818181495,0.64452384,1,
19032,0.72611149,0.58179005,0.406004896,0.504079032,0.577115899,0.575012283,0.791556153,0.898726273,0.800793427,1,
19033,0.680463434,0.525617283,0.398503846,0.548991812,0.504621977,0.58601616,0.77921813,0.674153017,0.483346702,2,
19034,0.754774623,0.557717892,0.391002718,0.217122497,0.586650789,0.605534685,0.785074968,0.813055775,0.688125712,1,
19035,0.731418376,0.553084716,0.390062542,0.387539072,0.549311986,0.596495874,0.791298739,0.826104803,0.683881467,1,
19036,0.7292895,0.561113218,0.368962895,0.537785521,0.545745674,0.539086292,0.799171846,0.934081177,0.822352313,1,
19037,0.737789527,0.575927873,0.363342119,0.260062784,0.475944346,0.614409763,0.82054189,0.80788017,0.604174095,2,
19038,0.742031975,0.569137271,0.348339941,0.329628357,0.437950102,0.558048235,0.848693309,0.809675236,0.554428942,2,
19039,0.736725088,0.55030834,0.326300117,0.31277455,0.505640402,0.574913934,0.816362237,0.810871063,0.62698301,1,
19040,0.656042749,0.577161323,0.319269078,0.507037396,0.534900512,0.611265877,0.794257267,0.871659072,0.719411366,1,
19041,0.605087807,0.529012558,0.305677163,0.302734232,0.478200689,0.577501239,0.822536867,0.809089055,0.600835176,2,
19042,0.669849662,0.571604172,0.308490931,0.287135886,0.543998543,0.641133074,0.793505959,0.817669691,0.662196501,1,
19043,0.644364538,0.565741945,0.305677163,0.496369535,0.533008066,0.592205722,0.791685421,0.855251112,0.703194131,1,
19044,0.543519092,0.571913596,0.305207076,0.436216738,0.40898184,0.570918692,0.813426015,0.773397433,0.485586443,2,
19045,0.576424673,0.591975927,0.32114267,0.277185431,0.500909438,0.605239911,0.808444776,0.810197418,0.624584265,1,
19046,0.470272341,0.535493736,0.30661058,0.497355781,0.591236438,0.615555892,0.790674438,0.90704667,0.802361679,1,
19047,0.398074897,0.558332392,0.315991982,0.34504735,0.468083625,0.551007182,0.836057853,0.809688483,0.58180807,2,
19048,0.544583531,0.533641335,0.314111707,0.250739498,0.428924729,0.577599588,0.850688732,0.81233676,0.565181367,2,
19049,0.395961152,0.543517738,0.338958539,0.366562051,0.493558234,0.584018266,0.806458894,0.806598091,0.612341832,1,
19050,0.417188697,0.56666592,0.345996261,0.433259121,0.526894172,0.629900081,0.79181194,0.824738336,0.660987894,1,
19051,0.699561928,0.576851848,0.363805447,0.384222378,0.509352941,0.60445394,0.796866075,0.810496631,0.632163282,1,
19052,0.457529866,0.583951925,0.379747801,0.333124027,0.4848241,0.641329772,0.801127634,0.803149301,0.608239964,1,
19053,0.525469731,0.564508494,0.376934033,0.355177157,0.444136654,0.593548412,0.816845012,0.796384819,0.56004575,2,
19054,0.60295893,0.587347201,0.38303158,0.319319198,0.444209616,0.591124976,0.822907358,0.802798039,0.567982988,2,
19055,0.469207903,0.547841489,0.396160166,0.424741981,0.478564282,0.506861043,0.856043886,0.81461132,0.568012538,2,
19056,0.582795998,0.586728251,0.394279814,0.50631999,0.503384363,0.570951384,0.788601321,0.79092276,0.604636671,2,
