,PC1,PC2,PC3,PC4,PC5,PC6
89,-0.053291839023037524,-0.020805673767049875,-0.005796483053107381,0.01662244309960725,-0.012999018265315493,-0.009750527062224039
90,-0.015743942137456782,-0.02275688937581619,-0.029180586717418727,0.03161473095296136,-0.007962479614012967,-0.00366856962343766
91,-0.07496491139014876,-0.007505204678815957,0.00437657256068345,-0.007064292691622112,-0.01918700731609641,-0.01329225899328568
92,-0.04819152233523978,-0.00616671650760707,0.005184576792477915,-0.013772409403621984,-0.047367861397851374,0.008693600205398581
93,-0.0021760993604128067,-0.022184095569467845,-0.027437235619823506,0.02747170615084497,-0.012621955792216066,0.0014940575291936388
94,-0.04740689267076594,-0.013689695160110172,-0.010460597211244847,0.007669760374764165,-0.011997185320892148,-0.006327438828983107
95,-0.01589532288421942,-0.010828765674569788,-0.02100528120139246,0.007155530934242241,-0.016390432242080907,-0.0016326664278138872
96,-0.022145405696348926,-0.014678845955718877,-0.014753592192830163,0.007778859787645053,-0.021036469332562823,0.0006694129173739085
97,-0.031046237064390872,-0.010229880223403346,-0.011619958349011215,0.006359486848811565,-0.03976510821119655,0.011132551761970437
98,0.004341479410561222,-0.01787041114507097,-0.023845577430575984,0.01935200458634988,-0.02057771596160569,0.0019404287864579093
99,-0.00984324110607236,-0.026481198965954595,-0.013492852827259691,0.02180272544579758,-0.014858356076848819,-0.0035770098288483735
100,-0.04354013906161059,-0.009182954987091272,-0.01269354841518165,0.006008081618150256,-0.011501965491976199,-0.008201539773428324
101,-0.055782341041839385,-0.006392940596257956,-0.010342021176117645,0.0025879375011503875,-0.010560317297943921,-0.008616252707796234
102,-0.007738623897119717,-0.025048694824271404,-0.0063267229916929004,0.012242440634891374,-0.03111539674605138,0.007204194633978276
103,-0.01913185314542872,-0.018032886978287643,-0.012420844242670828,0.012647828222940609,-0.04458400238395349,0.015869947995785123
104,-0.03547446977564128,-0.02735732286449508,-0.0016780331059234879,0.01755009602757817,-0.019606503112340152,-0.003992224777179218
105,-0.009376574297317976,-0.018480292811875017,-0.019201020543006923,0.013614020040402968,-0.016588490478862163,-0.0006545823903793888
106,0.021461288817786896,-0.014293347372706256,-0.025381869932619313,0.0056021132081572195,-0.02680347439399953,0.006096957312232154
107,-0.02913304641573956,-0.01101909371236211,-0.009269822195212007,-0.002292779882517709,-0.024756182709259902,-0.000530903515216552
108,-0.05301016264655244,-0.006226062040310656,-0.006841375117832801,-0.0030237832586118003,-0.01813022554448446,-0.00821872943988741
109,-0.04564341274935565,-0.004720271459653737,-0.010329049496428603,-0.0030660395415704894,-0.011659038996088639,-0.011861563225365501
110,-0.014331899173771707,-0.0172309031913616,-0.009167148990896651,0.007704561659928161,-0.02510967362364707,-5.979284522571829e-05
111,-0.03348935420036997,-0.022421650113573978,-0.0018968318601124854,0.012058431822625134,-0.026094293540864982,-0.0004114021029009563
112,0.018026374204784243,-0.034115328576712824,-0.011393191372953712,0.021515201492206152,-0.0276999560197222,0.003927121916953798
113,-0.05456721588367719,-0.01524862300522714,0.0003502365904457355,0.0032392634530946187,-0.025255085012763457,-0.005637937109300778
114,-0.006544256319917111,-0.023586129421477156,-0.01073997818553539,0.012440535339268864,-0.02236933758869367,-0.0010973200694174745
115,0.009076653890439365,-0.028712838642132678,-0.018628868474220392,0.02183664334603438,-0.016970236676279248,-0.00031356906624763946
116,-0.009567138260900396,-0.01104116936820885,-0.023021157786584423,0.007968453358123235,-0.027225621049136603,0.005685926892648307
117,-0.03391776307232102,-0.022924846539967673,-0.010033011523443344,0.018831819064956155,-0.010734554335162077,-0.009296582330549497
118,0.01259759920733065,-0.03124583057691349,-0.016095910286838808,0.023124541873436162,-0.027909580167573084,0.0033575239686467304
119,-0.006242225127289344,-0.022141775968822375,-0.021537360366103996,0.021486604476770314,-0.02222140672060232,0.0018267851492699304
120,-0.022104018033034453,-0.013064629389758164,-0.025519064996174616,0.016621714531774943,-0.013586831090201356,-0.009402299975398409
121,-0.04329363774670323,-0.0013273164129691563,-0.012125535922393476,-0.010348828115900788,-0.025008196542080682,-0.0064948818647843
122,-0.016027516043359814,-0.013429589103478317,-0.019230796870626406,0.00856009296271694,-0.019845614901707227,-8.370280905005497e-05
123,-0.0016200423473013198,-0.016352018305479638,-0.02774531520658977,0.019543015951652688,-0.010378969210825342,-8.090436116590958e-06
124,-0.0021601963814603525,-0.024169515295053623,-0.010862984195981357,0.0153261483939506,-0.0321511202184519,0.0063971910567218295
125,0.02472855039049867,-0.020823793754220287,-0.024534891768750167,0.016009474490751404,-0.02393308851447611,0.007671355391599346
126,-0.01384675718842379,-0.013211133301605763,-0.026774740371383252,0.015039130951822717,-0.008872865951400272,-0.006365845391838669
127,-0.061264762065603454,-0.0075485008872421475,-0.0037733328865852795,-0.0038362944258984997,-0.016768258626895287,-0.008738501881983345
128,-0.006677991832364646,-0.027406151427420943,-0.01198335954359589,0.016284955036895553,-0.024293077406244864,0.0014384057847423657
129,0.020329114952372912,-0.026373724181215984,-0.02907727040964677,0.026293883581269432,-0.0182588161495251,0.005220404845153038
130,-0.021248328014476788,-0.009921731398745007,-0.02858204163672174,0.014483805708618753,-0.009364475539404076,-0.0065891769705830145
131,-0.006096026115679104,-0.008890497202765532,-0.03688281381576415,0.014777608927943841,-0.00813184247044504,-0.0020618799904671297
132,-0.023466252654013316,-0.016567017176790624,-0.017539793001451892,0.01045000891417807,-0.013209395222924391,-0.004460631957602448
133,0.00363236615564077,-0.011252254865877468,-0.03044169675201356,0.012345872141245466,-0.015346973676255312,0.0027996516333869716
134,0.04754906510106478,-0.031418434862911564,-0.02704120392232063,0.025517608516208254,-0.026769321309081322,0.008907867210816057
135,-0.04603359637507613,-0.028456470200009455,0.014332646084908612,0.007208089807484419,-0.05119804596312549,0.009419276765703926
136,-0.04679466758289278,-0.012215809542554563,-4.156205028157744e-05,0.0018180219867640764,-0.05609201430614252,0.0183103955750691
137,-0.020439349366943183,-0.01965617785023239,-0.016277722427401473,0.016087635550608943,-0.020197893269270246,-3.143315099808187e-05
138,-0.05650841746345972,-0.0071478322859952915,-0.00697658964621942,0.00010666450925709284,-0.014237716967026014,-0.006946887540390053
139,-0.04626278652793458,-0.011212864490601566,-0.01790686976806495,0.012285202418161468,-0.005432958896759482,-0.014847596029517508
140,-0.049298076654325965,-0.014778383958233228,-0.014422472397782311,0.013095025505061099,-0.009169271768723973,-0.012445931351995952
141,-0.048122258702991,-0.01621043020826438,-0.010005671860477815,0.010586015575342259,-0.006950161698320596,-0.010153725269284179
142,-0.03890799795590818,-0.013474622351967235,-0.011178625215947226,0.006549623196312413,-0.01388728730605128,-0.0055128347438452765
143,-0.06837656165056342,-0.0001765729417639178,-0.003111593627179404,-0.007406652202063337,-0.05346098951408762,0.016423596618186886
144,0.03950632553660171,-0.025007823582350392,-0.022584733893562116,0.015866448525808097,-0.03678079853192214,0.01276643349915645
145,-0.010372564072564532,-0.025903879008600528,-0.0036705504310646586,0.01340397966289057,-0.046337706011191665,0.012862599851082051
146,-0.01792315267778397,-0.025535782941243857,-0.0014525042133391938,0.014202546977439784,-0.0428151684704823,0.012370608408273462
147,-0.04722617183495955,-0.014506991135121133,-0.0054138624203489485,0.007558340270356092,-0.021714541504738023,-0.00040724963200043765
148,-0.009781211493743067,-0.01457871788989911,-0.024114122123745103,0.011797007556119248,-0.01728323360045522,-3.141938888958161e-05
149,0.0007299978285687,-0.007028361828524632,-0.02215083028061242,-0.0017887377313766273,-0.03500179155679597,0.010952804900663929
150,-0.025793230736277328,-0.014587197761998386,-0.012658400332942757,0.0045645845319213394,-0.03205058163709407,0.006500621830297302
151,-0.03444595086386341,-0.002653761550361456,-0.01417861743104303,-0.005178077600457587,-0.04105199435685891,0.011838889549924219
152,-0.014981213771982521,-0.011146949133015891,-0.030405431656807938,0.017717837709954855,-0.01981086834630103,0.003330264408751173
153,-0.02857228937702396,-0.026718168253782044,-0.010535881163885595,0.025562714337421848,-0.02993000152866785,0.007540262020931734
154,-0.025112177152252148,-0.022021451835043327,-0.015143366144748854,0.019552719826720615,-0.017323559932619848,-0.004780137987764115
155,-0.0335670472618553,-0.01911533188890973,-0.00937624970903423,0.012035759500814206,-0.03228929694174373,0.009707823496889117
156,0.008052268418017513,-0.016069129502026422,-0.011349490111837394,-0.00045618156822392066,-0.04729501236264812,0.014784904944893672
157,-0.047311063934654486,-0.010350952977823942,-0.006177157545413187,0.0006080196106800137,-0.027635196859298744,-0.001693715140254281
158,-0.011490166831312768,-0.028855416320887443,-0.00779896315252682,0.019337697386060358,-0.02258617307388604,-0.004535647795850802
159,-0.009093413721621136,-0.03138116789312754,-0.0034728281546700024,0.021855931626812552,-0.030321990702258016,0.00033050703327979544
160,-0.017149942498605117,-0.029874725678949575,0.0009504895549887305,0.016585072968663555,-0.04445584048233936,0.0108373615837997
161,-0.029135323209633787,-0.017931686491910372,-0.012558051825748597,0.010871495069124822,-0.020913169571686353,-0.0011336418032861077
162,0.006923326988143428,-0.01173292276238819,-0.032114828751799204,0.012832397875437565,-0.01742019430469365,0.0001230042570876835
163,-0.02433048700491228,-0.00971229166009294,-0.019034486883410244,0.007355880855424541,-0.016560700166410997,-0.004137866295527967
164,-0.004136481387739406,-0.020805471804474694,-0.014179730519530842,0.013867401691512005,-0.03339568733091574,0.010511910518985704
165,-0.01077748555959788,-0.023527109790830506,-0.012610453770564467,0.0161244381017859,-0.027666663863052166,0.003568739196906746
166,-0.05262652200924562,-0.007088343538502542,-0.007650727689606893,-0.005606150781700895,-0.022488455568524097,-0.0035046521018459557
167,-0.000770633195577033,-0.012463294163555369,-0.02903115189985254,0.007088804580022895,-0.021415770761129556,0.001756792952668355
168,-0.014976690511162108,-0.01531318837498426,-0.02245252233480085,0.009184428927430387,-0.012081452802599962,-0.00286025685241853
169,0.014934644111867141,-0.02318589332891349,-0.03358629878699974,0.02562437233891765,-0.014059374195752063,0.004082461377558103
170,0.018638274880700512,-0.021548466185298445,-0.03385126361465807,0.02458037692475712,-0.012062145617549385,0.00035707517764490366
171,-0.006745382792536463,-0.02903051060903459,-0.010255377168059857,0.0227242269814299,-0.042322876533961044,0.01120432036221105
172,-0.04481999691185822,-0.029294050006106253,-0.0060726645086858185,0.02858104297955492,-0.041158268023699277,0.007208051367044813
173,-0.030365328302366996,-0.01697621869159128,-0.022928125538239065,0.023590106790162678,-0.018930958958363924,-0.00510147412637416
174,-0.005006047787303772,-0.01780396621273776,-0.024473260289995597,0.01630757715853051,-0.01617775578645684,-0.0005606958980808481
175,-0.058270941843485434,-0.007930208139351786,0.0012661743583493557,-0.006679832828595874,-0.03511308554014344,0.0027770006646877384
176,-0.026698163839735983,-0.015995690772894387,-0.005204747889601693,0.004416613016727716,-0.022186668234568063,-0.0034349486426581703
177,0.016312158616565407,-0.028758403960096317,-0.012319601073701572,0.01756844943329299,-0.032566508147718935,0.006626824877315498
178,0.0011515525613098776,-0.021183844792078764,-0.022141211373403587,0.021868943886363502,-0.02829233255266372,0.010980492360044891
179,-0.03661299237843463,-0.021944432713164718,-0.012964818151716911,0.019675733832361635,-0.009449519646585983,-0.009914687441491018
180,-0.044883051665541344,-0.01605057639421199,-0.013290585110686709,0.014223710854897504,-0.01062408300301924,-0.009383212369540447
181,0.02478185648397696,-0.031083466725446197,-0.019250906774023656,0.022862295356022837,-0.03567769624936665,0.011054881079726426
182,-0.040540833029309414,-0.022611262774838634,0.00727424357212969,0.003418082474062836,-0.06570697680948882,0.021685655247651238
183,-0.06560083159063178,-0.015369423672742636,0.009815084796659553,0.00015129457705335438,-0.050457652900355546,0.011148338917000523
184,-0.03568516679386978,-0.010649213899829152,-0.01896522074719483,0.006440020890439311,-0.019610098913867332,-0.00427141136094914
185,-0.01713193640185579,-0.019063243955627664,-0.03390083230041905,0.028300004613707675,-0.008757982962786442,-0.007651685446198929
186,-0.010614025844607036,-0.015294055522114304,-0.0338673073037345,0.021778460335185223,-0.006833743602247336,-0.006745472388910687
187,-0.04866938734854967,-0.015329589557722354,-0.009105072765246136,0.011456106931080637,-0.017042415346337547,-0.008959754930328525
188,-0.008900609798015074,-0.014387683643676565,-0.017121327589631287,0.004840252645976624,-0.031501189660463176,0.0024284976020997134
189,0.0046234828768972345,-0.020101849946805854,-0.02182251706410147,0.012746241986947964,-0.030461567719541123,0.00574806376636255
190,-0.005798917031665383,-0.008762510592189913,-0.022826417411061416,0.0013197020775764685,-0.030341814526668075,0.0011406303025329166
191,0.024579339508374744,-0.025583544018387583,-0.02882827242769487,0.024496185449556843,-0.032900542328012906,0.00549822240339457
192,0.02493275220254839,-0.022739856548386145,-0.029004084424870874,0.023918806462815818,-0.022466860781878793,0.005103572283012548
193,-0.03834285825411228,-0.015460644017011492,-0.00901919395541187,0.01299632001125243,-0.0268451328282825,0.0018870575930245985
194,0.036821443233326125,-0.03001051985805111,-0.03076112231709308,0.032273660111309534,-0.01758918099954193,0.004664839071915297
195,-0.050693726185135825,-0.015819810349255118,0.008758755966172043,-0.003313864558300449,-0.05661044543634179,0.013322292895568069
196,-0.015059744408339133,-0.02088125130601326,-0.0058176598663816,0.004153855394740839,-0.04078240220271003,0.009683209605790964
197,-0.021313637100881515,-0.01782821082774996,-0.008712610735807062,0.005557111499950505,-0.021070657952228976,1.244687466009044e-06
198,-0.002897997747077365,-0.00878718682900671,-0.020762614375021724,0.0008960478213775007,-0.03298326030258266,0.008209610233197877
199,-0.028524524178850638,-0.021051675548081038,-0.004658144612964728,0.010956916916494216,-0.029328096706602746,0.003649782853327664
200,-0.05084009956237277,-0.019793002926960172,0.006190123538647146,0.004560670740248812,-0.040991285488343056,0.007470841692054257
201,-0.048864409457881924,-0.024096305647399417,0.012088431094371016,0.007636172811363545,-0.051160093297648944,0.009422923581270632
202,-0.05415417218015492,-0.017008006213633405,0.012561813946758543,-0.0025634939951653555,-0.04771356021470702,0.007947069591516878
203,0.029855850397899533,-0.03230701633499121,-0.016938774122431253,0.024407671331077668,-0.024234159714261065,0.004240310697962691
204,-0.041284185533698746,-0.019581348650072227,-0.0051873831479579725,0.011834407969319689,-0.018089044709225403,-0.006881456467871079
205,-0.05254526723014628,-0.021880761174765256,-0.005976593401039279,0.01986424943028165,-0.003792979052693784,-0.01475141698982026
206,0.022465943078361916,-0.04321678169770416,-0.010082335573250289,0.03590777555845653,-0.017773983112518356,-0.0018933071355506643
207,0.02230816634317752,-0.03702655221426521,-0.017337835606265655,0.035272200919449055,-0.014651450846648015,0.0003202852867585494
208,0.00914037188372742,-0.01902049653167042,-0.022940290859834428,0.0147831802585682,-0.02265109288507793,0.001055278540208893
209,-0.04103660213110875,-0.0011215837708427128,-0.019610895902973796,-0.005035454738939862,-0.01320410417993061,-0.0068886202297492784
210,-0.041233844587935,0.010446314006333807,-0.023089782135315214,-0.018243966053749536,-0.015417871862618712,-0.003126782340759472
211,-0.032022224596956556,0.011359314854697712,-0.033084387663150534,-0.01219203653634047,-0.01407058022991051,-0.004422468469742747
212,-0.02075219613695137,-0.009694620349782728,-0.029135634402159424,0.013085079861724731,-0.003481335165438125,-0.0047498473548350005
213,-0.009017981372120088,-0.011451309626810345,-0.03821355572568379,0.023946514731720603,-0.0007687564700214204,-0.005010143423829179
214,0.0030954138064131094,-0.020201412408460694,-0.021837460092573095,0.015429288660245089,-0.020868271685549628,-0.0025866610807103777
215,-0.046365937814048894,-0.011936777349830152,0.008745564880047938,-0.008708800259790546,-0.05573322242375763,0.014341967607507635
216,0.036338762237040856,-0.026881223782224246,-0.023137707008412188,0.016698279271789997,-0.019668846459459308,-0.0062552129707057315
217,-0.01875785134083796,-0.015328971428480855,-0.0010411135806077563,-0.005926085616030848,-0.043865458395450946,0.006589595728896691
218,-0.026674133361859854,-0.016491538348076016,-0.00475410760744687,0.004724706045708215,-0.04464997539390963,0.013019852223958335
219,0.011572946194203836,-0.01604045255414351,-0.02043622078188377,0.008803755571848027,-0.03561181485173827,0.012285713509276895
220,-0.004860288593996371,-0.01019749536992999,-0.02422443924581459,0.009976887026365453,-0.03544704753134298,0.016341346310345523
221,-0.0226991173906231,-0.017937195756782386,-0.018862217384872364,0.01609651370542601,-0.010094551173549321,-0.006001616621640997
222,-0.04109194566882778,-0.021418064988721383,-0.008434347045386006,0.016050886283851658,-0.0063937485047902394,-0.011405564529565567
223,-0.00961549620489793,-0.025663759321262886,-0.02139517198054115,0.028099175489358835,-0.008695259669684556,-0.009353332391513782
224,-0.024248872784153764,-0.01866582811787848,-0.011280858286180383,0.012516448182560399,-0.0150345662462753,-0.0027636984359527585
225,-0.05191957783554342,-0.011764399277888402,-0.0009960435993481317,-0.0017711878840317146,-0.042567784330516764,0.00966852465220577
226,0.018295644053869832,-0.019519029558022555,-0.03203610336360569,0.019489929724415767,-0.018051504213897857,0.0032091657965906306
227,-0.05575082030059132,-0.022049504044622775,0.010155980056739532,0.0012705241955004553,-0.034403992653176715,-0.0005237347455058247
