,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle,Base Action,Action
36,0.702889281,0.705135929,0.189431678,0.366533913,0.517639662,0.52903628,0.392486096,0.715739235,0.107299353,0,Idle 1
37,0.739524214,0.717646936,0.189431678,0.33393676,0.527708298,0.616336629,0.413003159,0.729667819,0.120108455,0,Idle 1
38,0.695033501,0.721830411,0.19320455,0.424966139,0.548926426,0.56995379,0.434820821,0.750408455,0.137922807,0,Idle 1
39,0.729062421,0.757988687,0.188674927,0.432331309,0.556914328,0.548849957,0.445605338,0.764124739,0.140365458,0,Idle 1
40,0.739524214,0.792752394,0.190188428,0.375467824,0.570061143,0.688605661,0.453351398,0.775584075,0.144239755,0,Idle 1
41,0.706807736,0.706530497,0.189431678,0.400941346,0.503411297,0.534957871,0.372601116,0.69097587,0.113051756,0,Idle 1
42,0.722519082,0.735735986,0.189431678,0.346975823,0.533283218,0.589463398,0.417382938,0.73416786,0.124331128,0,Idle 1
43,0.714663516,0.787194175,0.190188428,0.432813882,0.415293094,0.571547699,0.276588704,0.599516788,0.11248272,3,Idle 1
44,0.717288186,0.81363058,0.190945056,0.405891127,0.626809173,0.626508538,0.515032844,0.846990846,0.16699009,6,Idle 1
45,0.679322154,0.696788574,0.191701807,0.435469801,0.485854176,0.565626425,0.355430428,0.653946855,0.124547776,0,Idle 1
46,0.756548003,0.720435843,0.189431678,0.363998511,0.58295877,0.544978538,0.478482449,0.787370567,0.140747565,0,Idle 1
47,0.717288186,0.725994063,0.192458557,0.374743207,0.55366933,0.603127511,0.439969903,0.755954936,0.136465821,0,Idle 1
48,0.730374863,0.77745248,0.188674927,0.455753011,0.465301592,0.549001833,0.323402097,0.619194915,0.121157852,0,Idle 1
49,0.67669727,0.774683397,0.191701807,0.428829752,0.627308938,0.659682575,0.509629297,0.859966039,0.166639509,6,Idle 1
50,0.685865492,0.695394006,0.191701807,0.444645251,0.478698289,0.676610919,0.36990947,0.639102922,0.133703297,0,Idle 1
51,0.740836656,0.742688773,0.190188428,0.375347307,0.556664446,0.556744672,0.444526781,0.759479107,0.131235673,0,Idle 1
52,0.731687305,0.74408334,0.187928934,0.429795907,0.53960709,0.573445677,0.423278465,0.734718065,0.136962821,0,Idle 1
